Annotation Cluster 1,Enrichment Score: 21.344612414979288,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0002573~myeloid leukocyte differentiation,15,1.519756839,0.111609771,"TESC, BATF2, FGFR3, CSF1, ATP6AP1, KITL, C1QC, JUNB, TRIB1, TFRC, CLEC2D, GLO1, TOB2, PIK3R1, CSF1R",849,206,17911,1.536159045,1,0.651775163,90.0871916
GOTERM_BP_FAT,GO:0045639~positive regulation of myeloid cell differentiation,8,0.810536981,0.145478972,"TESC, CSF1, ATP6AP1, STAT5B, HBB-B2, KITL, CSF1R, TRIB1",849,92,17911,1.834485584,1,0.727995365,95.36020359
GOTERM_BP_FAT,GO:0002763~positive regulation of myeloid leukocyte differentiation,6,0.607902736,0.146348741,"TESC, CSF1, ATP6AP1, KITL, CSF1R, TRIB1",849,59,17911,2.145415344,1,0.728004491,95.4515743
GOTERM_BP_FAT,GO:1903708~positive regulation of hemopoiesis,13,1.317122594,0.18609257,"TESC, FLT1, ATP6AP1, CSF1, STAT5B, AXL, ZBTB16, KITL, CD74, TRIB1, IRF1, HBB-B2, CSF1R",849,189,17911,1.451087803,1,0.791075839,98.20745877
GOTERM_BP_FAT,GO:1902107~positive regulation of leukocyte differentiation,11,1.114488349,0.189549981,"TESC, CSF1, ATP6AP1, STAT5B, AXL, IRF1, ZBTB16, KITL, CD74, CSF1R, TRIB1",849,153,17911,1.516747885,1,0.796965002,98.35046594
GOTERM_BP_FAT,GO:0002521~leukocyte differentiation,31,3.1408308,0.218068739,"FGFR3, CSF1, ATP6AP1, STAT5B, ZBTB16, C1QC, CD74, TRIB1, B2M, WWP1, CYP26B1, SOS2, CLEC2D, BCL6, GLO1, FAS, IGKC, PIK3R1, CSF1R, PTPN6, TESC, BATF2, AXL, H2-AB1, KITL, JUNB, FNIP1, TFRC, IRF1, SEMA4A, TOB2",849,544,17911,1.202195056,1,0.829312593,99.18057428
GOTERM_BP_FAT,GO:0030098~lymphocyte differentiation,17,1.722391084,0.685473036,"PTPN6, STAT5B, AXL, H2-AB1, ZBTB16, CD74, FNIP1, B2M, WWP1, SOS2, CYP26B1, IRF1, BCL6, FAS, IGKC, SEMA4A, PIK3R1",849,371,17911,0.966689843,1,0.995389531,99.99999998
GOTERM_BP_FAT,GO:0051249~regulation of lymphocyte activation,18,1.823708207,0.754410572,"PTPN6, ICOSL, STAT5B, AXL, H2-AB1, ZBTB16, CD74, LAMP1, TFRC, GSN, SOS2, CYP26B1, IRF1, BCL6, FAS, IGKC, VSIG4, GPAM",849,412,17911,0.921695427,1,0.998008964,100
GOTERM_BP_FAT,GO:0002694~regulation of leukocyte activation,20,2.026342452,0.815073023,"PTPN6, ICOSL, STAT5B, AXL, H2-AB1, ZBTB16, IL33, NR4A3, CD74, LAMP1, TFRC, GSN, SOS2, CYP26B1, IRF1, BCL6, FAS, IGKC, VSIG4, GPAM",849,478,17911,0.882702268,1,0.999286738,100
,,,,,,,,,,,,
Annotation Cluster 117,Enrichment Score: 1.102450236281798,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0051270~regulation of cellular component movement,55,5.572441743,0.015754783,"PGF, FGF16, SORL1, GNA12, STAT5B, LRRC15, AQP1, PTEN, APOD, GSN, SEMA3F, MAPT, SERPINE1, RHOB, TRPV4, CYGB, ANGPT1, CYR61, ICAM1, RET, MAGI2, SP100, CMKLR1, ROCK2, VEGFB, F3, DSP, CTSH, SEMA4A, ENPP2, CSF1, DCN, IL33, CD74, TRIB1, ACE, P2RY2, ZC3H12A, BCL6, SCN5A, PIK3R1, CSF1R, FLT1, PODXL, ATP1A2, DOCK5, KITL, STAT3, LAMP1, NBL1, FBLN1, PLN, DSC2, ABCC1, ATP8A1",849,846,17911,1.371527343,1,0.215013153,26.66639982
GOTERM_BP_FAT,GO:0051272~positive regulation of cellular component movement,33,3.343465046,0.026674505,"PGF, ENPP2, CSF1, STAT5B, FGF16, AQP1, LRRC15, CD74, SEMA3F, P2RY2, SERPINE1, RHOB, ZC3H12A, TRPV4, BCL6, ANGPT1, PIK3R1, CSF1R, CYR61, ICAM1, RET, FLT1, ROCK2, CMKLR1, PODXL, DOCK5, KITL, VEGFB, F3, ABCC1, CTSH, SEMA4A, ATP8A1",849,472,17911,1.474973049,1,0.30601772,41.0243565
GOTERM_BP_FAT,GO:0006928~movement of cell or subcellular component,99,10.03039514,0.031463796,"PVR, PGF, FGF16, GNA12, STAT5B, OGDH, AQP1, KIFC3, BDNF, APOD, SERPINE1, CYGB, RET, MAGI2, ANKS1, ROCK2, SIX4, DDIT4, VEGFB, F3, DSP, DST, SCN1B, ENPP2, CCL9, ITGB2, IL33, ASAP3, KCNA5, CD74, EPHB1, CCL6, GPD1L, ACE, LAMB2, P2RY2, P2RY1, CSF1R, FKTN, PODXL, NR4A1, NR4A3, DOCK8, DOCK5, KITL, PTPN11, LAMP1, ITGA7, MYH14, SCHIP1, SORL1, LRRC15, CD151, TTLL1, PTEN, GSN, TTC30B, SEMA3F, MAPT, RHOB, TRPV4, ANGPT1, CYR61, ICAM1, SP100, CMKLR1, KTN1, KIF1C, USP24, CTSH, SEMA4A, SORD, CSF1, DCN, DTNBP1, TRIB1, ZC3H12A, WIPF3, BCL6, KIF21A, SCN5A, FYCO1, PIK3R1, PSTPIP2, FLT1, AXL, DPYSL4, ATP1A2, STAT3, NBL1, FBLN1, PLN, SCN4B, GFRA1, DSC2, ABCC1, APBB1, ATP8A1, LRP5",849,1724,17911,1.211462783,1,0.336044625,46.44089858
GOTERM_BP_FAT,GO:0030335~positive regulation of cell migration,31,3.1408308,0.034407958,"PGF, ENPP2, CSF1, FGF16, AQP1, LRRC15, CD74, SEMA3F, P2RY2, SERPINE1, RHOB, ZC3H12A, TRPV4, ANGPT1, PIK3R1, CSF1R, CYR61, ICAM1, RET, FLT1, ROCK2, CMKLR1, PODXL, DOCK5, KITL, VEGFB, F3, ABCC1, CTSH, SEMA4A, ATP8A1",849,446,17911,1.466354508,1,0.354155353,49.53268703
GOTERM_BP_FAT,GO:0016477~cell migration,71,7.193515704,0.0394391,"PVR, SCHIP1, PGF, SORL1, FGF16, GNA12, STAT5B, CD151, LRRC15, OGDH, AQP1, PTEN, APOD, GSN, SEMA3F, MAPT, SERPINE1, RHOB, TRPV4, ANGPT1, CYGB, CYR61, ICAM1, RET, SP100, MAGI2, CMKLR1, ROCK2, ANKS1, SIX4, DDIT4, VEGFB, F3, USP24, CTSH, SEMA4A, ENPP2, CSF1, CCL9, ITGB2, ASAP3, IL33, DCN, EPHB1, CD74, CCL6, TRIB1, ACE, P2RY2, P2RY1, ZC3H12A, PIK3R1, CSF1R, PSTPIP2, FKTN, FLT1, PODXL, AXL, NR4A1, DOCK8, DOCK5, KITL, STAT3, PTPN11, NBL1, ITGA7, GFRA1, ABCC1, APBB1, ATP8A1, LRP5",849,1199,17911,1.249255613,1,0.381777297,54.42785238
GOTERM_BP_FAT,GO:2000147~positive regulation of cell motility,31,3.1408308,0.049228001,"PGF, ENPP2, CSF1, FGF16, AQP1, LRRC15, CD74, SEMA3F, P2RY2, SERPINE1, RHOB, ZC3H12A, TRPV4, ANGPT1, PIK3R1, CSF1R, CYR61, ICAM1, RET, FLT1, ROCK2, CMKLR1, PODXL, DOCK5, KITL, VEGFB, F3, ABCC1, CTSH, SEMA4A, ATP8A1",849,461,17911,1.418642323,1,0.434133571,62.69072242
GOTERM_BP_FAT,GO:0040017~positive regulation of locomotion,31,3.1408308,0.065610822,"PGF, ENPP2, CSF1, FGF16, AQP1, LRRC15, CD74, SEMA3F, P2RY2, SERPINE1, RHOB, ZC3H12A, TRPV4, ANGPT1, PIK3R1, CSF1R, CYR61, ICAM1, RET, FLT1, ROCK2, CMKLR1, PODXL, DOCK5, KITL, VEGFB, F3, ABCC1, CTSH, SEMA4A, ATP8A1",849,474,17911,1.379734411,1,0.513779265,73.43022516
GOTERM_BP_FAT,GO:0030334~regulation of cell migration,45,4.559270517,0.072497601,"ENPP2, PGF, CSF1, GNA12, FGF16, SORL1, DCN, IL33, AQP1, LRRC15, PTEN, CD74, TRIB1, ACE, APOD, GSN, SEMA3F, P2RY2, SERPINE1, ZC3H12A, RHOB, TRPV4, CYGB, ANGPT1, PIK3R1, CSF1R, CYR61, ICAM1, RET, FLT1, SP100, MAGI2, CMKLR1, ROCK2, PODXL, DOCK5, KITL, STAT3, VEGFB, NBL1, F3, ABCC1, CTSH, SEMA4A, ATP8A1",849,742,17911,1.279442439,1,0.541163494,77.00462367
GOTERM_BP_FAT,GO:2000145~regulation of cell motility,46,4.660587639,0.102382963,"ENPP2, PGF, CSF1, GNA12, FGF16, SORL1, DCN, IL33, AQP1, LRRC15, PTEN, CD74, TRIB1, ACE, APOD, GSN, SEMA3F, P2RY2, SERPINE1, ZC3H12A, RHOB, TRPV4, CYGB, ANGPT1, PIK3R1, CSF1R, CYR61, ICAM1, RET, FLT1, SP100, MAGI2, CMKLR1, ROCK2, PODXL, DOCK5, KITL, STAT3, VEGFB, NBL1, FBLN1, F3, ABCC1, CTSH, SEMA4A, ATP8A1",849,782,17911,1.240975542,1,0.631706592,87.87066446
GOTERM_BP_FAT,GO:0048870~cell motility,73,7.396149949,0.148992682,"PVR, SCHIP1, PGF, SORL1, FGF16, GNA12, STAT5B, CD151, LRRC15, OGDH, AQP1, PTEN, APOD, GSN, SEMA3F, MAPT, SERPINE1, RHOB, TRPV4, ANGPT1, CYGB, CYR61, ICAM1, RET, SP100, MAGI2, CMKLR1, ROCK2, ANKS1, SIX4, DDIT4, VEGFB, F3, USP24, CTSH, SEMA4A, SORD, ENPP2, CSF1, CCL9, ITGB2, ASAP3, IL33, DCN, EPHB1, CD74, TRIB1, CCL6, ACE, P2RY2, P2RY1, ZC3H12A, PIK3R1, CSF1R, PSTPIP2, FKTN, FLT1, PODXL, AXL, NR4A1, DOCK8, DOCK5, KITL, STAT3, PTPN11, NBL1, FBLN1, ITGA7, GFRA1, ABCC1, APBB1, ATP8A1, LRP5",849,1348,17911,1.142470807,1,0.732607698,95.71895723
GOTERM_BP_FAT,GO:0051674~localization of cell,73,7.396149949,0.148992682,"PVR, SCHIP1, PGF, SORL1, FGF16, GNA12, STAT5B, CD151, LRRC15, OGDH, AQP1, PTEN, APOD, GSN, SEMA3F, MAPT, SERPINE1, RHOB, TRPV4, ANGPT1, CYGB, CYR61, ICAM1, RET, SP100, MAGI2, CMKLR1, ROCK2, ANKS1, SIX4, DDIT4, VEGFB, F3, USP24, CTSH, SEMA4A, SORD, ENPP2, CSF1, CCL9, ITGB2, ASAP3, IL33, DCN, EPHB1, CD74, TRIB1, CCL6, ACE, P2RY2, P2RY1, ZC3H12A, PIK3R1, CSF1R, PSTPIP2, FKTN, FLT1, PODXL, AXL, NR4A1, DOCK8, DOCK5, KITL, STAT3, PTPN11, NBL1, FBLN1, ITGA7, GFRA1, ABCC1, APBB1, ATP8A1, LRP5",849,1348,17911,1.142470807,1,0.732607698,95.71895723
GOTERM_BP_FAT,GO:0040012~regulation of locomotion,46,4.660587639,0.16314216,"ENPP2, PGF, CSF1, GNA12, FGF16, SORL1, DCN, IL33, AQP1, LRRC15, PTEN, CD74, TRIB1, ACE, APOD, GSN, SEMA3F, P2RY2, SERPINE1, ZC3H12A, RHOB, TRPV4, CYGB, ANGPT1, PIK3R1, CSF1R, CYR61, ICAM1, RET, FLT1, SP100, MAGI2, CMKLR1, ROCK2, PODXL, DOCK5, KITL, STAT3, VEGFB, NBL1, FBLN1, F3, ABCC1, CTSH, SEMA4A, ATP8A1",849,819,17911,1.184911934,1,0.755718998,96.91443392
GOTERM_BP_FAT,GO:0040011~locomotion,81,8.20668693,0.175677865,"PVR, SCHIP1, PGF, STAT5B, SORL1, FGF16, GNA12, CD151, AQP1, LRRC15, OGDH, PTEN, CCRL2, BDNF, APOD, GSN, SEMA3F, MAPT, SERPINE1, RHOB, TRPV4, ANGPT1, CYGB, CYR61, ICAM1, RET, SP100, MAGI2, CMKLR1, ROCK2, ANKS1, SIX4, DDIT4, VEGFB, F3, USP24, CTSH, SEMA4A, SCN1B, SORD, ENPP2, CSF1, CCL9, ITGB2, ASAP3, IL33, DCN, EPHB1, CD74, TRIB1, CCL6, ACE, LAMB2, P2RY2, P2RY1, ZC3H12A, PIK3R1, CSF1R, PSTPIP2, FKTN, FLT1, PODXL, AXL, DPYSL4, NR4A1, DOCK8, ATP1A2, NR4A3, DOCK5, RCAN2, KITL, STAT3, PTPN11, NBL1, FBLN1, ITGA7, GFRA1, ABCC1, APBB1, ATP8A1, LRP5",849,1529,17911,1.117608451,1,0.776712852,97.70217703
GOTERM_BP_FAT,GO:0006935~chemotaxis,29,2.938196555,0.322769723,"SCN1B, PGF, ENPP2, CSF1, FGF16, CCL9, ITGB2, CD74, EPHB1, CCL6, CCRL2, BDNF, LAMB2, SEMA3F, SERPINE1, TRPV4, ANGPT1, CSF1R, CYR61, FLT1, CMKLR1, DPYSL4, NR4A1, NR4A3, VEGFB, NBL1, ABCC1, APBB1, SEMA4A",849,536,17911,1.141419668,1,0.913285859,99.95055003
GOTERM_BP_FAT,GO:0042330~taxis,29,2.938196555,0.32892412,"SCN1B, PGF, ENPP2, CSF1, FGF16, CCL9, ITGB2, CD74, EPHB1, CCL6, CCRL2, BDNF, LAMB2, SEMA3F, SERPINE1, TRPV4, ANGPT1, CSF1R, CYR61, FLT1, CMKLR1, DPYSL4, NR4A1, NR4A3, VEGFB, NBL1, ABCC1, APBB1, SEMA4A",849,538,17911,1.137176473,1,0.915500607,99.95862557
,,,,,,,,,,,,
Annotation Cluster 118,Enrichment Score: 1.0986338528435797,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0019751~polyol metabolic process,12,1.215805471,0.002879508,"COQ3, SORD, GOT1, NUDT4, DGAT2, AKR1B3, P2RY1, PPIP5K1, SYNJ2, EPHX1, PTEN, IP6K3",849,88,17911,2.876806939,0.999999991,0.064856781,5.476327339
GOTERM_BP_FAT,GO:0046173~polyol biosynthetic process,6,0.607902736,0.051275501,"GOT1, AKR1B3, P2RY1, PPIP5K1, EPHX1, IP6K3",849,43,17911,2.943709426,1,0.445433879,64.22901519
GOTERM_BP_FAT,GO:0043647~inositol phosphate metabolic process,6,0.607902736,0.070217363,"NUDT4, P2RY1, PPIP5K1, SYNJ2, PTEN, IP6K3",849,47,17911,2.693180964,1,0.532226276,75.87497068
GOTERM_BP_FAT,GO:0046165~alcohol biosynthetic process,8,0.810536981,0.195316206,"GOT1, NUS1, AKR1B3, P2RY1, PPIP5K1, EPHX1, SCP2, IP6K3",849,100,17911,1.687726737,1,0.802066624,98.56518138
GOTERM_BP_FAT,GO:0032958~inositol phosphate biosynthetic process,3,0.303951368,0.315411534,"P2RY1, PPIP5K1, IP6K3",849,24,17911,2.637073027,1,0.909570257,99.93893004
GOTERM_BP_FAT,GO:1901617~organic hydroxy compound biosynthetic process,10,1.013171226,0.400782086,"GOT1, CYP2D22, EPAS1, NUS1, AKR1B3, P2RY1, PPIP5K1, EPHX1, SCP2, IP6K3",849,168,17911,1.255749061,1,0.94768613,99.99547019
,,,,,,,,,,,,
Annotation Cluster 119,Enrichment Score: 1.0946476575231119,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0006469~negative regulation of protein kinase activity,19,1.925025329,0.013289817,"PTPN6, SOCS3, LRTM1, SORL1, RTN4R, DCN, LRRC15, FEM1A, PTEN, PKIA, DTNBP1, TRIB1, PRKAR2A, DUSP1, SMPD1, CDK5RAP1, ERRFI1, GSTP1, LRP5",849,214,17911,1.873061216,1,0.19405795,22.99496296
GOTERM_BP_FAT,GO:0051348~negative regulation of transferase activity,22,2.228976697,0.013780184,"ZFP36, PTPN6, SOCS3, LRTM1, SORL1, RTN4R, DCN, PRDX3, LRRC15, FEM1A, DTNBP1, PTEN, PKIA, TRIB1, PRKAR2A, CHCHD10, DUSP1, SMPD1, CDK5RAP1, ERRFI1, GSTP1, LRP5",849,263,17911,1.76473328,1,0.198269882,23.73895723
GOTERM_BP_FAT,GO:0033673~negative regulation of kinase activity,20,2.026342452,0.015153069,"PTPN6, SOCS3, LRTM1, SORL1, RTN4R, DCN, PRDX3, LRRC15, FEM1A, DTNBP1, PTEN, PKIA, TRIB1, PRKAR2A, DUSP1, SMPD1, CDK5RAP1, ERRFI1, GSTP1, LRP5",849,233,17911,1.810865598,1,0.209878965,25.78581866
GOTERM_MF_FAT,GO:0004860~protein kinase inhibitor activity,9,0.911854103,0.036054655,"TESC, PRKAR2A, SOCS3, LRTM1, RTN4R, DCN, LRRC15, PKIA, TRIB1",793,81,16866,2.363177806,1,0.358795602,45.76944517
GOTERM_MF_FAT,GO:0019210~kinase inhibitor activity,9,0.911854103,0.040802409,"TESC, PRKAR2A, SOCS3, LRTM1, RTN4R, DCN, LRRC15, PKIA, TRIB1",793,83,16866,2.306233762,1,0.386618505,50.05290889
GOTERM_BP_FAT,GO:0046426~negative regulation of JAK-STAT cascade,6,0.607902736,0.086623758,"SOCS3, LRTM1, IRF1, RTN4R, DCN, LRRC15",849,50,17911,2.531590106,1,0.586221813,82.96029506
GOTERM_BP_FAT,GO:1904893~negative regulation of STAT cascade,6,0.607902736,0.086623758,"SOCS3, LRTM1, IRF1, RTN4R, DCN, LRRC15",849,50,17911,2.531590106,1,0.586221813,82.96029506
GOTERM_BP_FAT,GO:0007259~JAK-STAT cascade,13,1.317122594,0.172527726,"PTPN6, RET, FGFR3, AKR1B3, SOCS3, LRTM1, STAT5B, IRF1, RTN4R, DCN, LRRC15, STAT3, CSF1R",849,186,17911,1.474492445,1,0.771232038,97.52446585
GOTERM_BP_FAT,GO:0097696~STAT cascade,13,1.317122594,0.190722521,"PTPN6, RET, FGFR3, AKR1B3, SOCS3, LRTM1, STAT5B, IRF1, RTN4R, DCN, LRRC15, STAT3, CSF1R",849,190,17911,1.443450499,1,0.798421075,98.39645649
GOTERM_MF_FAT,GO:0019207~kinase regulator activity,12,1.215805471,0.231596278,"TESC, PRKAR2A, SOCS3, LRTM1, RTN4R, DCN, CDK5RAP1, LRRC15, PKIA, PIK3R1, GSTP1, TRIB1",793,181,16866,1.410072945,1,0.854580111,98.75999163
GOTERM_BP_FAT,GO:1904892~regulation of STAT cascade,11,1.114488349,0.267881863,"RET, FGFR3, AKR1B3, SOCS3, LRTM1, IRF1, RTN4R, DCN, LRRC15, STAT3, CSF1R",849,167,17911,1.389595368,1,0.876993315,99.77344272
GOTERM_BP_FAT,GO:0046425~regulation of JAK-STAT cascade,11,1.114488349,0.267881863,"RET, FGFR3, AKR1B3, SOCS3, LRTM1, IRF1, RTN4R, DCN, LRRC15, STAT3, CSF1R",849,167,17911,1.389595368,1,0.876993315,99.77344272
GOTERM_MF_FAT,GO:0019887~protein kinase regulator activity,10,1.013171226,0.351160426,"TESC, PRKAR2A, SOCS3, LRTM1, RTN4R, DCN, CDK5RAP1, LRRC15, PKIA, TRIB1",793,162,16866,1.312876559,1,0.933709805,99.92597237
,,,,,,,,,,,,
Annotation Cluster 120,Enrichment Score: 1.0708885824154204,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0007006~mitochondrial membrane organization,12,1.215805471,0.002181458,"MFN2, IER3, ALKBH7, 2410015M20RIK, NOL3, SAMM50, MTFP1, HK2, NDUFA13, BNIP3, PINK1, STAT3",849,85,17911,2.978341301,0.999999182,0.05228431,4.175509803
GOTERM_BP_FAT,GO:0006839~mitochondrial transport,17,1.722391084,0.058908254,"IER3, ALKBH7, NOL3, SAMM50, CYC1, HK2, NDUFA13, PINK1, BNIP3, TIMM23, STAT3, MFN2, IMMP1L, DUSP18, SLC25A13, TOMM5, SLC25A33",849,220,17911,1.630190599,1,0.484541403,69.44978167
GOTERM_BP_FAT,GO:0072655~establishment of protein localization to mitochondrion,10,1.013171226,0.313329722,"MFN2, IMMP1L, DUSP18, NOL3, SAMM50, TOMM5, HK2, NDUFA13, PINK1, TIMM23",849,155,17911,1.361069949,1,0.908029168,99.93519892
GOTERM_BP_FAT,GO:0006626~protein targeting to mitochondrion,9,0.911854103,0.323043478,"MFN2, IMMP1L, DUSP18, NOL3, SAMM50, TOMM5, NDUFA13, PINK1, TIMM23",849,137,17911,1.385906992,1,0.91309145,99.95093897
GOTERM_BP_FAT,GO:0070585~protein localization to mitochondrion,10,1.013171226,0.339915947,"MFN2, IMMP1L, DUSP18, NOL3, SAMM50, TOMM5, HK2, NDUFA13, PINK1, TIMM23",849,159,17911,1.326829196,1,0.921055508,99.97003251
,,,,,,,,,,,,
Annotation Cluster 121,Enrichment Score: 1.0579840927518909,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0072358~cardiovascular system development,71,7.193515704,0.003209036,"PPARA, PGF, PDLIM5, AQP1, PTEN, NDUFS6, SERPINE1, RHOB, ERAP1, ANGPT1, SLC22A5, SIK1, PI16, RAPGEF1, ERRFI1, MB, CYR61, ACADM, SP100, SOCS3, ROCK2, JUNB, VEGFB, MURC, TMEM65, DHRS3, CD36, SGCG, NUS1, XIRP2, F3, DSP, CTSH, TNFAIP2, SEMA4A, ROM1, SGCB, XDH, TCAP, ENPP2, FHL2, ITGB2, EGLN1, DCN, EPHB1, ACE, LY6E, LRG1, RB1CC1, OXCT1, TFDP2, ZC3H12A, COL8A1, TRIP10, SCN5A, PTPRB, FLT1, EPAS1, NR4A1, ACACB, CSRP3, SOD2, PTPN11, ADAP2, ID1, PLN, ITGA7, NDUFV2, MYH11, ADRA1A, LRP5",849,1062,17911,1.410411939,0.999999999,0.069122393,6.084565686
GOTERM_BP_FAT,GO:0072359~circulatory system development,71,7.193515704,0.003209036,"PPARA, PGF, PDLIM5, AQP1, PTEN, NDUFS6, SERPINE1, RHOB, ERAP1, ANGPT1, SLC22A5, SIK1, PI16, RAPGEF1, ERRFI1, MB, CYR61, ACADM, SP100, SOCS3, ROCK2, JUNB, VEGFB, MURC, TMEM65, DHRS3, CD36, SGCG, NUS1, XIRP2, F3, DSP, CTSH, TNFAIP2, SEMA4A, ROM1, SGCB, XDH, TCAP, ENPP2, FHL2, ITGB2, EGLN1, DCN, EPHB1, ACE, LY6E, LRG1, RB1CC1, OXCT1, TFDP2, ZC3H12A, COL8A1, TRIP10, SCN5A, PTPRB, FLT1, EPAS1, NR4A1, ACACB, CSRP3, SOD2, PTPN11, ADAP2, ID1, PLN, ITGA7, NDUFV2, MYH11, ADRA1A, LRP5",849,1062,17911,1.410411939,0.999999999,0.069122393,6.084565686
GOTERM_BP_FAT,GO:0045765~regulation of angiogenesis,20,2.026342452,0.015775496,"FLT1, SP100, ENPP2, ROCK2, PGF, ITGB2, EGLN1, DCN, AQP1, VEGFB, CD36, ID1, LRG1, F3, SERPINE1, ZC3H12A, RHOB, ERAP1, CTSH, SEMA4A",849,234,17911,1.803126856,1,0.214814039,26.69653396
GOTERM_BP_FAT,GO:1901342~regulation of vasculature development,21,2.127659574,0.021269703,"XDH, FLT1, SP100, ENPP2, ROCK2, PGF, ITGB2, EGLN1, DCN, AQP1, VEGFB, CD36, ID1, LRG1, F3, SERPINE1, ZC3H12A, RHOB, ERAP1, CTSH, SEMA4A",849,258,17911,1.717163832,1,0.263573584,34.28830577
GOTERM_BP_FAT,GO:0045766~positive regulation of angiogenesis,12,1.215805471,0.055707949,"VEGFB, FLT1, PGF, LRG1, F3, SERPINE1, ERAP1, ZC3H12A, RHOB, ITGB2, AQP1, CTSH",849,135,17911,1.87525193,1,0.469679145,67.35551988
GOTERM_BP_FAT,GO:0010634~positive regulation of epithelial cell migration,10,1.013171226,0.060981137,"ROCK2, ENPP2, FGF16, SERPINE1, ZC3H12A, RHOB, ANGPT1, AQP1, DOCK5, CTSH",849,105,17911,2.009198497,1,0.494459033,70.73754217
GOTERM_BP_FAT,GO:0010631~epithelial cell migration,17,1.722391084,0.092975996,"SP100, ROCK2, ENPP2, FGF16, NR4A1, ITGB2, DCN, DOCK5, AQP1, PTEN, PTPN11, SERPINE1, RHOB, ZC3H12A, ANGPT1, CTSH, SEMA4A",849,235,17911,1.52613588,1,0.604060169,85.13154147
GOTERM_BP_FAT,GO:0001667~ameboidal-type cell migration,23,2.33029382,0.09695193,"SCHIP1, RET, SP100, ENPP2, ROCK2, FGF16, NR4A1, ITGB2, DCN, AQP1, DOCK5, KITL, PTEN, PTPN11, SEMA3F, SERPINE1, RHOB, ZC3H12A, ANGPT1, CYGB, CTSH, SEMA4A, LRP5",849,345,17911,1.406438948,1,0.615372852,86.35407041
GOTERM_BP_FAT,GO:0090132~epithelium migration,17,1.722391084,0.101012712,"SP100, ROCK2, ENPP2, FGF16, NR4A1, ITGB2, DCN, DOCK5, AQP1, PTEN, PTPN11, SERPINE1, RHOB, ZC3H12A, ANGPT1, CTSH, SEMA4A",849,238,17911,1.506898873,1,0.628600771,87.50387461
GOTERM_BP_FAT,GO:1904018~positive regulation of vasculature development,12,1.215805471,0.106877106,"VEGFB, FLT1, PGF, LRG1, F3, SERPINE1, ERAP1, ZC3H12A, RHOB, ITGB2, AQP1, CTSH",849,152,17911,1.665519807,1,0.641588273,89.00329031
GOTERM_BP_FAT,GO:0001525~angiogenesis,28,2.836879433,0.110749934,"PGF, ITGB2, DCN, AQP1, PTEN, EPHB1, ACE, LRG1, SERPINE1, RHOB, ZC3H12A, ERAP1, ANGPT1, COL8A1, CYR61, PTPRB, FLT1, EPAS1, ROCK2, NR4A1, VEGFB, CD36, NUS1, F3, TNFAIP2, CTSH, SEMA4A, LRP5",849,444,17911,1.330415221,1,0.650806428,89.89812031
GOTERM_BP_FAT,GO:0001944~vasculature development,40,4.052684904,0.117452892,"XDH, ENPP2, PGF, EGLN1, ITGB2, DCN, AQP1, PTEN, EPHB1, ACE, LRG1, SERPINE1, RHOB, ZC3H12A, ERAP1, ANGPT1, COL8A1, RAPGEF1, ERRFI1, CYR61, PTPRB, FLT1, SP100, EPAS1, SOCS3, ROCK2, NR4A1, JUNB, VEGFB, CD36, NUS1, ID1, F3, ITGA7, TNFAIP2, CTSH, SEMA4A, ROM1, LRP5, SGCB",849,677,17911,1.246474695,1,0.66812781,91.28586706
GOTERM_BP_FAT,GO:0090130~tissue migration,17,1.722391084,0.118321551,"SP100, ROCK2, ENPP2, FGF16, NR4A1, ITGB2, DCN, DOCK5, AQP1, PTEN, PTPN11, SERPINE1, RHOB, ZC3H12A, ANGPT1, CTSH, SEMA4A",849,244,17911,1.469843982,1,0.669493895,91.45186289
GOTERM_BP_FAT,GO:0010632~regulation of epithelial cell migration,13,1.317122594,0.13494187,"SP100, ENPP2, ROCK2, FGF16, SERPINE1, RHOB, ZC3H12A, ANGPT1, DCN, AQP1, DOCK5, CTSH, SEMA4A",849,177,17911,1.549466637,1,0.707411551,94.10543573
